latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
43.09003,21.64412,307.35,0.35,0.56,2025-07-07,0122,N,VIIRS,n,2.0NRT,289.73,1.13,N
43.08893,21.64811,311.81,0.35,0.56,2025-07-07,0122,N,VIIRS,n,2.0NRT,290.64,1.13,N
43.08782,21.65213,303.3,0.35,0.56,2025-07-07,0122,N,VIIRS,n,2.0NRT,289.67,0.84,N
43.08669,21.65622,305.2,0.35,0.56,2025-07-07,0122,N,VIIRS,n,2.0NRT,288.51,0.84,N
43.03684,20.42311,325.55,0.61,0.53,2025-07-07,0122,N,VIIRS,n,2.0NRT,291.08,5.09,N
43.03536,20.42371,329.69,0.61,0.53,2025-07-07,0122,N,VIIRS,n,2.0NRT,291.63,6,N
43.10099,21.65419,343.18,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,316.58,30.13,D
43.09977,21.64814,341.13,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,311.23,8.98,D
43.10345,21.64681,348.97,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,312.33,25.43,D
43.10467,21.65283,367,0.51,0.41,2025-07-07,1106,N,VIIRS,l,2.0NRT,330.25,104.68,D
43.10716,21.64555,350.21,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,317.99,25.43,D
43.10837,21.65152,367,0.51,0.41,2025-07-07,1106,N,VIIRS,l,2.0NRT,325.41,104.68,D
43.11208,21.65026,367,0.51,0.41,2025-07-07,1106,N,VIIRS,h,2.0NRT,338.28,80.98,D
43.11327,21.65618,336.23,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,306.05,80.98,D
43.11458,21.64307,367,0.51,0.41,2025-07-07,1106,N,VIIRS,h,2.0NRT,346.01,289.51,D
43.11579,21.64904,367,0.51,0.41,2025-07-07,1106,N,VIIRS,l,2.0NRT,334.34,80.98,D
43.10376,21.65137,367,0.51,0.41,2025-07-07,1106,N,VIIRS,h,2.0NRT,340.4,80.38,D
43.10251,21.64533,345.14,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,309.73,80.38,D
43.10869,21.656,335.57,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,305.22,27.12,D
43.10622,21.64407,345.61,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,314.12,80.38,D
43.11239,21.65472,367,0.51,0.41,2025-07-07,1106,N,VIIRS,l,2.0NRT,326.7,104.41,D
43.11118,21.64881,367,0.51,0.41,2025-07-07,1106,N,VIIRS,l,2.0NRT,325.34,132.63,D
43.11365,21.64159,367,0.51,0.41,2025-07-07,1106,N,VIIRS,h,2.0NRT,339.44,132.63,D
43.11489,21.64759,350.2,0.51,0.41,2025-07-07,1106,N,VIIRS,l,2.0NRT,333.09,132.63,D
43.11861,21.64639,367,0.51,0.41,2025-07-07,1106,N,VIIRS,h,2.0NRT,339.42,63.69,D
43.11982,21.65229,336.65,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,303.5,37.98,D
43.11738,21.64044,341.31,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,299.42,63.69,D
43.12112,21.63935,330.3,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,297.95,63.69,D
43.13074,21.09485,334.6,0.53,0.42,2025-07-07,1106,N,VIIRS,l,2.0NRT,309.09,28.28,D
43.11954,21.00328,337,0.54,0.42,2025-07-07,1106,N,VIIRS,n,2.0NRT,301.64,6.59,D
43.17139,21.23065,367,0.52,0.42,2025-07-07,1106,N,VIIRS,h,2.0NRT,318.48,66.88,D
43.17517,21.22943,367,0.52,0.42,2025-07-07,1106,N,VIIRS,h,2.0NRT,354.56,262.07,D
43.1765,21.23577,345.71,0.52,0.42,2025-07-07,1106,N,VIIRS,n,2.0NRT,317.23,70.47,D
43.18159,21.24085,337.47,0.52,0.42,2025-07-07,1106,N,VIIRS,n,2.0NRT,310.26,70.47,D
43.18027,21.23451,347.55,0.52,0.42,2025-07-07,1106,N,VIIRS,n,2.0NRT,318.16,70.47,D
43.17762,21.22177,341.48,0.52,0.42,2025-07-07,1106,N,VIIRS,n,2.0NRT,309.5,262.07,D
43.17896,21.22825,367,0.52,0.42,2025-07-07,1106,N,VIIRS,l,2.0NRT,363.43,262.07,D
43.18404,21.23321,342.39,0.52,0.42,2025-07-07,1106,N,VIIRS,n,2.0NRT,305.08,52.13,D
43.32141,21.78699,345.34,0.5,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,309.17,6.11,D
43.51299,21.29435,338.71,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,311.78,8.36,D
43.56164,21.37547,342.68,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,313.85,4.73,D
43.60574,21.26343,350.32,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,309.84,9.88,D
43.93179,22.09687,350.51,0.47,0.4,2025-07-07,1106,N,VIIRS,n,2.0NRT,313.18,7.33,D
44.14712,22.06903,335.42,0.47,0.4,2025-07-07,1106,N,VIIRS,l,2.0NRT,309.05,12.46,D
44.15191,22.07392,341.37,0.47,0.4,2025-07-07,1106,N,VIIRS,n,2.0NRT,310.63,6.62,D
43.89011,20.74379,338.95,0.53,0.42,2025-07-07,1106,N,VIIRS,n,2.0NRT,305.46,4.12,D
43.94,20.80799,340.58,0.53,0.42,2025-07-07,1106,N,VIIRS,n,2.0NRT,304.86,4.98,D
43.94129,20.80614,335.24,0.53,0.42,2025-07-07,1106,N,VIIRS,n,2.0NRT,305.49,4.8,D
43.92275,19.91464,333.58,0.57,0.43,2025-07-07,1106,N,VIIRS,n,2.0NRT,294.95,6.79,D
44.22794,20.90273,345.22,0.52,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,309.7,9.73,D
44.71797,22.43508,331.39,0.45,0.39,2025-07-07,1106,N,VIIRS,n,2.0NRT,306.38,1.95,D
44.72149,22.43397,333.61,0.45,0.39,2025-07-07,1106,N,VIIRS,n,2.0NRT,305.68,2.75,D
44.41535,20.87121,348.61,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,308.9,15.78,D
44.41905,20.86975,344.78,0.51,0.41,2025-07-07,1106,N,VIIRS,n,2.0NRT,306.5,15.78,D
44.5769,19.57149,343.56,0.38,0.43,2025-07-07,1106,N,VIIRS,n,2.0NRT,308.35,9.02,D
44.74733,19.4163,347.23,0.39,0.44,2025-07-07,1106,N,VIIRS,n,2.0NRT,305.2,7.18,D
43.14167,21.09433,324.99,0.73,0.76,2025-07-07,2322,N,VIIRS,n,2.0NRT,287.72,10.55,N
43.13448,21.08629,320.51,0.73,0.76,2025-07-07,2322,N,VIIRS,n,2.0NRT,285.48,14.8,N
43.13454,21.09513,367,0.73,0.76,2025-07-07,2322,N,VIIRS,h,2.0NRT,290.64,10.55,N
43.13458,21.10228,316.77,0.73,0.76,2025-07-07,2322,N,VIIRS,n,2.0NRT,286.51,10.55,N
43.12739,21.09451,338.32,0.73,0.76,2025-07-07,2322,N,VIIRS,n,2.0NRT,285.82,4.94,N
43.12745,21.10269,298.84,0.73,0.76,2025-07-07,2322,N,VIIRS,n,2.0NRT,285.58,4.94,N
43.10899,21.63781,314.47,0.68,0.74,2025-07-07,2322,N,VIIRS,n,2.0NRT,287.24,1.8,N
43.13919,21.09267,324.66,0.73,0.76,2025-07-07,2322,N,VIIRS,n,2.0NRT,287.05,11.55,N
43.1392,21.09977,333.1,0.73,0.76,2025-07-07,2322,N,VIIRS,n,2.0NRT,288.09,11.55,N
43.13917,21.08098,304.16,0.73,0.76,2025-07-07,2322,N,VIIRS,n,2.0NRT,285.55,8.5,N
43.13205,21.0928,334.02,0.73,0.76,2025-07-07,2322,N,VIIRS,n,2.0NRT,286.44,11.55,N
43.13207,21.10051,367,0.73,0.76,2025-07-07,2322,N,VIIRS,h,2.0NRT,289.12,11.55,N
43.12491,21.09105,302.12,0.73,0.76,2025-07-07,2322,N,VIIRS,n,2.0NRT,285.35,1.44,N
43.11089,21.69142,302.1,0.68,0.74,2025-07-07,2322,N,VIIRS,n,2.0NRT,287.79,1.36,N
43.10403,21.63395,321.89,0.68,0.74,2025-07-07,2322,N,VIIRS,n,2.0NRT,287.59,2.83,N
43.10402,21.64286,303.71,0.68,0.74,2025-07-07,2322,N,VIIRS,n,2.0NRT,287,2.83,N
43.09698,21.33179,299.77,0.71,0.75,2025-07-07,2322,N,VIIRS,n,2.0NRT,286.64,0.79,N
43.09011,21.57371,298.32,0.69,0.74,2025-07-07,2322,N,VIIRS,n,2.0NRT,286.87,1.05,N
43.09011,21.58153,300.81,0.69,0.74,2025-07-07,2322,N,VIIRS,n,2.0NRT,286.51,1.82,N
43.09011,21.58953,310.49,0.69,0.74,2025-07-07,2322,N,VIIRS,n,2.0NRT,286.93,1.82,N
43.09008,21.64066,299.43,0.68,0.74,2025-07-07,2322,N,VIIRS,n,2.0NRT,287.08,1.53,N
43.08311,21.61413,301.76,0.69,0.74,2025-07-07,2322,N,VIIRS,n,2.0NRT,286.93,0.82,N
44.70235,22.42889,306.62,0.41,0.45,2025-07-08,0102,N,VIIRS,n,2.0NRT,290.09,1.19,N
44.74714,21.54651,297.72,0.57,0.43,2025-07-08,0102,N,VIIRS,n,2.0NRT,287.51,0.51,N
44.88703,19.95539,339.74,0.49,0.4,2025-07-08,0102,N,VIIRS,n,2.0NRT,293.89,15.36,N
44.88342,19.95392,339.76,0.49,0.4,2025-07-08,0102,N,VIIRS,n,2.0NRT,288.5,15.36,N
44.88609,19.95462,329.06,0.49,0.4,2025-07-08,0102,N,VIIRS,n,2.0NRT,297.02,30.19,N
44.59865,20.97729,320.96,0.54,0.42,2025-07-08,0102,N,VIIRS,n,2.0NRT,289.62,1.84,N
44.59488,20.97568,298.75,0.54,0.42,2025-07-08,0102,N,VIIRS,n,2.0NRT,287.24,1.84,N
44.42309,21.13605,300.3,0.55,0.43,2025-07-08,0102,N,VIIRS,n,2.0NRT,287.26,0.7,N
44.07958,22.10337,305.44,0.41,0.45,2025-07-08,0102,N,VIIRS,n,2.0NRT,289.28,0.98,N
44.0808,22.10797,300.2,0.41,0.45,2025-07-08,0102,N,VIIRS,n,2.0NRT,289.44,1.24,N
44.46416,20.21256,299.75,0.51,0.41,2025-07-08,0102,N,VIIRS,n,2.0NRT,288.92,0.78,N
44.4234,20.31153,304.62,0.51,0.41,2025-07-08,0102,N,VIIRS,n,2.0NRT,289.68,1.02,N
43.90985,21.51158,302.89,0.39,0.44,2025-07-08,0102,N,VIIRS,n,2.0NRT,289.87,0.47,N
44.0123,19.88984,298.42,0.5,0.41,2025-07-08,0105,N,VIIRS,n,2.0NRT,286.91,0.69,N
44.01272,19.88967,298.23,0.5,0.41,2025-07-08,0105,N,VIIRS,n,2.0NRT,286.8,0.8,N
43.32124,21.30629,307.99,0.4,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.87,1.09,N
43.13736,21.72481,300.18,0.42,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.47,0.58,N
43.1362,21.7299,299.48,0.42,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.9,0.58,N
43.21546,21.33959,299.16,0.4,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.78,0.53,N
43.12295,21.72999,319.34,0.42,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.55,1.15,N
43.1218,21.73505,297.39,0.42,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.28,1.15,N
43.08096,21.89409,304.44,0.43,0.46,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.72,1.05,N
43.07974,21.8994,299.85,0.43,0.46,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.15,0.21,N
43.20632,21.30332,303.16,0.4,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.15,1.07,N
43.11391,21.69233,302.05,0.42,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.53,1.04,N
43.11273,21.69747,307.92,0.42,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.37,1.04,N
43.10986,21.69076,301.51,0.42,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.29,1.42,N
43.17629,21.36001,297.55,0.4,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.37,0.45,N
43.10841,21.6394,301,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.38,0.53,N
43.10373,21.65982,301.54,0.42,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.17,0.71,N
43.10548,21.63296,321.97,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.92,1.66,N
43.19233,21.2506,297.95,0.4,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.27,0.43,N
43.10435,21.63792,300.24,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.97,1.66,N
43.10143,21.6315,326.04,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.9,1.66,N
43.09737,21.63,305.39,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.1,0.87,N
43.09623,21.635,301.65,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.31,0.87,N
43.09104,21.63842,308.31,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.04,1.01,N
43.08586,21.64182,301.87,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.51,1,N
43.1865,21.18114,316.59,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.39,0.86,N
43.0876,21.61515,309.84,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.25,1.34,N
43.08643,21.62025,316.65,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.34,1.34,N
43.08937,21.58838,333.78,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.81,4.32,N
43.08773,21.57645,303.93,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.32,1.32,N
43.08422,21.59167,305.31,0.41,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.66,1.13,N
43.11803,21.35321,302.62,0.4,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.15,0.96,N
43.10239,21.34572,301.39,0.4,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.93,0.72,N
43.10051,21.33482,298.86,0.4,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.15,0.4,N
43.14069,21.09713,338.25,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,291.12,6.16,N
43.08955,21.32585,301.13,0.4,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.17,0.45,N
43.13688,21.09508,342.87,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,290.57,6.16,N
43.13574,21.10019,345.56,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,292.74,6.16,N
43.13458,21.10542,320.11,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.27,1.61,N
43.13799,21.09011,316.13,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.6,1.29,N
43.13189,21.0983,367,0.39,0.44,2025-07-08,0105,N,VIIRS,h,2.0NRT,297.36,6.91,N
43.13075,21.10343,326.9,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.97,5.44,N
43.133,21.09333,298.6,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.04,6.91,N
42.98294,21.75635,299.57,0.42,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.2,0.41,N
43.12799,21.09664,329.68,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.7,6.91,N
43.13013,21.08706,315.54,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.91,1.41,N
43.12617,21.08566,342.41,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,290.49,6.97,N
43.12507,21.09057,340.82,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,291.02,2.39,N
43.12107,21.08936,298.14,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,286.35,2.39,N
43.11499,21.00229,304.43,0.39,0.44,2025-07-08,0105,N,VIIRS,n,2.0NRT,286.54,0.62,N
42.89549,21.29365,309.5,0.4,0.45,2025-07-08,0105,N,VIIRS,n,2.0NRT,288.73,1.65,N
43.25703,19.54027,305.56,0.5,0.41,2025-07-08,0105,N,VIIRS,n,2.0NRT,287.03,0.95,N
43.25581,19.54613,296.7,0.5,0.41,2025-07-08,0105,N,VIIRS,n,2.0NRT,286.17,0.95,N
43.03738,20.4214,306.69,0.55,0.43,2025-07-08,0105,N,VIIRS,n,2.0NRT,289.83,1.48,N
42.45911,21.62749,298.64,0.43,0.46,2025-07-08,0105,N,VIIRS,n,2.0NRT,286.45,1.01,N
42.37031,21.68336,300.75,0.43,0.46,2025-07-08,0105,N,VIIRS,n,2.0NRT,290.3,1.06,N
42.3567,21.683,345.96,0.57,0.52,2025-07-08,1045,N,VIIRS,n,2.0NRT,298.35,23.05,D
43.11345,21.62348,355.53,0.55,0.51,2025-07-08,1045,N,VIIRS,n,2.0NRT,301.84,20.25,D
43.12617,21.634,342.44,0.55,0.51,2025-07-08,1045,N,VIIRS,n,2.0NRT,298.64,4.92,D
43.10135,21.33314,332.22,0.57,0.52,2025-07-08,1045,N,VIIRS,n,2.0NRT,294.25,3.45,D
43.10055,21.3319,330.61,0.57,0.52,2025-07-08,1045,N,VIIRS,n,2.0NRT,294.01,6.25,D
43.39513,21.77084,348.72,0.53,0.5,2025-07-08,1045,N,VIIRS,n,2.0NRT,300.12,11.24,D
43.57377,22.1402,335.59,0.51,0.49,2025-07-08,1045,N,VIIRS,n,2.0NRT,301.99,7.09,D
43.86842,22.23114,336.65,0.49,0.49,2025-07-08,1045,N,VIIRS,n,2.0NRT,292.8,5.36,D
44.42419,20.31628,339.75,0.58,0.52,2025-07-08,1047,N,VIIRS,n,2.0NRT,302.71,4.47,D
44.42693,20.31431,330.82,0.58,0.52,2025-07-08,1047,N,VIIRS,n,2.0NRT,299.93,3.88,D
44.75259,21.54781,338.49,0.5,0.49,2025-07-08,1047,N,VIIRS,n,2.0NRT,295,17.11,D
44.47779,20.1687,344.66,0.59,0.53,2025-07-08,1047,N,VIIRS,n,2.0NRT,301.2,18.31,D
43.13452,21.63585,299.09,0.42,0.37,2025-07-09,0043,N,VIIRS,n,2.0NRT,287.26,0.57,N
43.13301,21.6246,299.46,0.42,0.37,2025-07-09,0043,N,VIIRS,n,2.0NRT,287.23,1.17,N
43.13206,21.6297,311.59,0.42,0.37,2025-07-09,0043,N,VIIRS,n,2.0NRT,287.89,2.17,N
43.13934,21.47689,303.65,0.41,0.37,2025-07-09,0043,N,VIIRS,n,2.0NRT,288.61,0.79,N
43.13596,21.47584,305.45,0.41,0.37,2025-07-09,0043,N,VIIRS,n,2.0NRT,288.73,0.98,N
43.08186,21.655,332.56,0.42,0.37,2025-07-09,0043,N,VIIRS,n,2.0NRT,289.34,2.12,N
43.08278,21.64997,316.35,0.42,0.37,2025-07-09,0043,N,VIIRS,n,2.0NRT,289.44,2.12,N
43.07938,21.6489,312.11,0.42,0.37,2025-07-09,0043,N,VIIRS,n,2.0NRT,289,2.12,N
43.07846,21.65392,310.8,0.42,0.37,2025-07-09,0043,N,VIIRS,n,2.0NRT,288,2.12,N
43.03619,20.42184,301.75,0.39,0.37,2025-07-09,0043,N,VIIRS,n,2.0NRT,287.32,0.46,N
44.88554,19.95346,300.34,0.79,0.78,2025-07-10,0204,N,VIIRS,n,2.0NRT,279.92,1.01,N
44.60035,20.97759,301.4,0.43,0.46,2025-07-11,0005,N,VIIRS,n,2.0NRT,284.5,0.75,N
44.59986,20.98306,302.96,0.43,0.46,2025-07-11,0005,N,VIIRS,n,2.0NRT,284.16,0.75,N
44.59612,20.97686,298.25,0.43,0.46,2025-07-11,0005,N,VIIRS,n,2.0NRT,283.01,0.75,N
44.59563,20.98232,296.17,0.43,0.46,2025-07-11,0005,N,VIIRS,n,2.0NRT,283.27,0.75,N
44.42356,20.31517,304.73,0.46,0.47,2025-07-11,0005,N,VIIRS,n,2.0NRT,284.86,0.92,N
44.08231,22.10255,298.04,0.56,0.43,2025-07-11,0005,N,VIIRS,n,2.0NRT,284.89,0.85,N
44.81945,20.49108,299.12,0.53,0.67,2025-07-11,0145,N,VIIRS,n,2.0NRT,282.8,1.15,N
44.5977,20.97528,303.99,0.56,0.69,2025-07-11,0145,N,VIIRS,n,2.0NRT,281.96,1.02,N
