latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
42.98328,22.03236,330.97,0.4,0.37,2025-06-19,1117,N21,VIIRS,l,2.0NRT,302.42,1.3,D
43.85136,19.85595,333.01,0.44,0.38,2025-06-19,1117,N21,VIIRS,l,2.0NRT,306.64,4.81,D
44.59934,20.97586,338.65,0.41,0.37,2025-06-19,1119,N21,VIIRS,l,2.0NRT,309.31,9.51,D
45.47795,19.25871,312.37,0.65,0.73,2025-06-19,2331,N21,VIIRS,n,2.0NRT,286.31,2.97,N
44.0785,22.10376,300.1,0.46,0.64,2025-06-19,2333,N21,VIIRS,n,2.0NRT,290.06,1,N
44.99571,20.53167,298.39,0.56,0.69,2025-06-19,2333,N21,VIIRS,n,2.0NRT,286.48,0.69,N
44.99351,20.53755,301.08,0.47,0.48,2025-06-20,0113,N21,VIIRS,n,2.0NRT,288.2,0.52,N
44.01066,19.88807,299.2,0.47,0.48,2025-06-20,0113,N21,VIIRS,n,2.0NRT,286.84,1.14,N
44.83135,20.69788,301.52,0.49,0.48,2025-06-20,0113,N21,VIIRS,n,2.0NRT,289.91,0.57,N
44.83125,20.69769,301.1,0.49,0.48,2025-06-20,0113,N21,VIIRS,n,2.0NRT,289.83,0.83,N
42.94444,21.56718,346.85,0.4,0.44,2025-06-20,1058,N21,VIIRS,n,2.0NRT,300.58,5.56,D
42.94382,21.56949,340.17,0.4,0.44,2025-06-20,1058,N21,VIIRS,n,2.0NRT,303.23,10.02,D
42.94045,21.56845,339.3,0.4,0.44,2025-06-20,1058,N21,VIIRS,n,2.0NRT,297.82,5.56,D
43.07007,21.85031,339.65,0.38,0.43,2025-06-20,1058,N21,VIIRS,n,2.0NRT,299.61,7.1,D
44.28284,22.37632,332.71,0.52,0.41,2025-06-20,1058,N21,VIIRS,n,2.0NRT,306.68,21.94,D
44.28651,22.37476,336.74,0.52,0.41,2025-06-20,1058,N21,VIIRS,n,2.0NRT,300.71,21.94,D
43.06811,21.86111,367,0.78,0.78,2025-06-20,1238,N21,VIIRS,h,2.0NRT,292.58,43.41,D
43.06819,21.85091,348.58,0.78,0.78,2025-06-20,1238,N21,VIIRS,n,2.0NRT,294.52,43.41,D
45.19772,20.28561,333.44,0.66,0.73,2025-06-20,1240,N21,VIIRS,n,2.0NRT,297.18,3.51,D
45.20235,20.28458,331.42,0.66,0.73,2025-06-20,1240,N21,VIIRS,n,2.0NRT,297.58,3.8,D
43.90728,21.51033,296.63,0.52,0.41,2025-06-21,0056,N21,VIIRS,n,2.0NRT,284.42,0.51,N
42.45505,21.79363,302.08,0.57,0.43,2025-06-21,0056,N21,VIIRS,n,2.0NRT,281.95,0.85,N
44.08108,22.10538,299.27,0.54,0.42,2025-06-21,0056,N21,VIIRS,n,2.0NRT,287.2,1.23,N
43.85015,21.96807,297.38,0.54,0.42,2025-06-21,0056,N21,VIIRS,n,2.0NRT,282.14,0.79,N
44.01012,19.88931,308.4,0.45,0.39,2025-06-21,0056,N21,VIIRS,n,2.0NRT,284.3,1.21,N
45.30065,20.07677,312.75,0.44,0.38,2025-06-21,0056,N21,VIIRS,n,2.0NRT,282.87,1.99,N
45.29988,20.07542,313.8,0.44,0.38,2025-06-21,0056,N21,VIIRS,n,2.0NRT,283.34,1.16,N
44.78129,20.36545,302.63,0.45,0.39,2025-06-21,0056,N21,VIIRS,n,2.0NRT,291.75,0.95,N
44.60543,20.96626,306.06,0.48,0.4,2025-06-21,0056,N21,VIIRS,n,2.0NRT,285.83,1.57,N
44.02143,21.67111,341.3,0.62,0.54,2025-06-21,1041,N21,VIIRS,n,2.0NRT,292.78,9.97,D
44.86713,20.97453,337.75,0.63,0.54,2025-06-21,1041,N21,VIIRS,n,2.0NRT,303.15,4.49,D
45.29858,20.0792,329.94,0.34,0.56,2025-06-21,1041,N21,VIIRS,n,2.0NRT,301.08,2.49,D
44.02368,21.67654,339.03,0.44,0.62,2025-06-21,1219,N21,VIIRS,n,2.0NRT,295.07,4.97,D
44.01792,21.67689,331.83,0.44,0.62,2025-06-21,1219,N21,VIIRS,n,2.0NRT,298.01,8.6,D
44.01744,21.66231,354.54,0.44,0.62,2025-06-21,1219,N21,VIIRS,n,2.0NRT,302.23,15.45,D
44.02351,21.67133,334.82,0.44,0.62,2025-06-21,1219,N21,VIIRS,n,2.0NRT,297.47,4.97,D
44.0246,21.6742,328.92,0.44,0.63,2025-06-21,1219,N21,VIIRS,n,2.0NRT,292.33,6.19,D
44.02446,21.66894,331.81,0.44,0.62,2025-06-21,1219,N21,VIIRS,n,2.0NRT,296.57,4.53,D
44.66705,20.69687,335.28,0.4,0.6,2025-06-21,1219,N21,VIIRS,n,2.0NRT,300.84,3.51,D
44.01787,21.65338,298.86,0.39,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,280.45,0.29,N
44.01237,19.88921,302.07,0.39,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,281.48,1.11,N
43.3422,21.29114,306.87,0.39,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,287.35,0.6,N
43.34546,21.29212,299.29,0.39,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,287.45,0.6,N
43.90719,21.51225,299.23,0.39,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,282.58,0.73,N
45.22359,20.79353,305.04,0.38,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,283.75,1,N
44.60592,20.96996,300.04,0.38,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,287.04,0.76,N
44.60267,20.96895,301.56,0.38,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,286.77,0.76,N
44.59791,20.97745,326.77,0.38,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,285.82,2.31,N
44.65659,19.99671,304.94,0.39,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,294.04,1.15,N
44.42397,20.31351,295.54,0.38,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,285.21,0.61,N
44.07976,22.10412,306.06,0.39,0.36,2025-06-22,0035,N21,VIIRS,n,2.0NRT,287.92,1.1,N
44.01255,21.65762,345.64,0.51,0.49,2025-06-22,1202,N21,VIIRS,n,2.0NRT,309.1,10.7,D
44.08018,22.10338,308.49,0.43,0.38,2025-06-23,0018,N21,VIIRS,n,2.0NRT,289.39,1.29,N
44.59883,20.97836,317.25,0.47,0.4,2025-06-23,0018,N21,VIIRS,n,2.0NRT,288.21,3.01,N
43.99475,21.66424,295.61,0.44,0.38,2025-06-23,0018,N21,VIIRS,n,2.0NRT,283.09,0.9,N
43.99543,21.65872,313.32,0.44,0.38,2025-06-23,0018,N21,VIIRS,n,2.0NRT,282.68,0.9,N
44.02058,21.65881,296.76,0.44,0.38,2025-06-23,0018,N21,VIIRS,n,2.0NRT,283.79,0.45,N
44.00991,19.88805,299.92,0.51,0.41,2025-06-23,0018,N21,VIIRS,n,2.0NRT,283.94,0.87,N
43.99893,21.65456,342.32,0.47,0.4,2025-06-23,1142,N21,VIIRS,n,2.0NRT,311.6,11.3,D
43.99662,21.66669,340.28,0.47,0.4,2025-06-23,1142,N21,VIIRS,n,2.0NRT,309,8,D
43.99728,21.67242,331.54,0.47,0.4,2025-06-23,1142,N21,VIIRS,l,2.0NRT,305.67,8,D
43.89943,21.92653,333.28,0.48,0.4,2025-06-23,1142,N21,VIIRS,l,2.0NRT,307.35,3.55,D
44.65253,21.99025,300.1,0.45,0.47,2025-06-23,2358,N21,VIIRS,n,2.0NRT,289.43,0.5,N
44.59764,20.97421,301.84,0.51,0.49,2025-06-23,2358,N21,VIIRS,n,2.0NRT,285.83,1.59,N
44.07859,22.10661,302.24,0.44,0.46,2025-06-23,2358,N21,VIIRS,n,2.0NRT,291.45,1.22,N
44.01318,21.65503,297.24,0.46,0.47,2025-06-23,2358,N21,VIIRS,n,2.0NRT,285.64,0.43,N
44.00059,21.64799,313.5,0.46,0.47,2025-06-23,2358,N21,VIIRS,n,2.0NRT,288.88,1.22,N
43.99626,21.64734,298.13,0.46,0.47,2025-06-23,2358,N21,VIIRS,n,2.0NRT,284.87,1.22,N
44.59684,20.97647,300.1,0.5,0.66,2025-06-24,0137,N21,VIIRS,n,2.0NRT,286.6,1.13,N
44.00132,21.64859,311.84,0.56,0.69,2025-06-24,0137,N21,VIIRS,n,2.0NRT,287.86,1.37,N
43.99962,21.64871,302.25,0.56,0.69,2025-06-24,0137,N21,VIIRS,n,2.0NRT,287.57,2.07,N
43.1873,21.77393,349.59,0.38,0.36,2025-06-24,1121,N21,VIIRS,n,2.0NRT,313.12,6.88,D
43.18404,21.77489,352.03,0.38,0.36,2025-06-24,1121,N21,VIIRS,n,2.0NRT,309.77,10.18,D
44.27429,19.88611,330.97,0.4,0.37,2025-06-24,1123,N21,VIIRS,l,2.0NRT,305.79,3.84,D
44.00158,21.65682,336.27,0.38,0.36,2025-06-24,1123,N21,VIIRS,n,2.0NRT,305.45,7.42,D
44.00484,21.65584,351.59,0.38,0.36,2025-06-24,1123,N21,VIIRS,n,2.0NRT,305.7,8.3,D
44.94096,19.68474,340.77,0.51,0.66,2025-06-24,2339,N21,VIIRS,n,2.0NRT,289.64,5.99,N
44.0792,22.10415,300.41,0.38,0.59,2025-06-24,2339,N21,VIIRS,n,2.0NRT,290.18,0.88,N
44.94052,19.68519,343.92,0.51,0.66,2025-06-24,2339,N21,VIIRS,n,2.0NRT,289.53,8.11,N
44.08181,22.10375,301.29,0.35,0.57,2025-06-25,0120,N21,VIIRS,n,2.0NRT,289.84,1,N
44.94077,19.68518,301.69,0.51,0.5,2025-06-25,0120,N21,VIIRS,n,2.0NRT,289.49,0.71,N
43.90808,21.51067,303.33,0.33,0.56,2025-06-25,0120,N21,VIIRS,n,2.0NRT,289.61,0.66,N
43.5451,22.20505,335.89,0.47,0.4,2025-06-25,1104,N21,VIIRS,n,2.0NRT,309.69,7.78,D
45.26555,19.85843,337.39,0.54,0.42,2025-06-25,1104,N21,VIIRS,n,2.0NRT,304.87,2.01,D
43.27847,20.0144,335.12,0.39,0.44,2025-06-25,1104,N21,VIIRS,n,2.0NRT,303.68,2.89,D
43.60509,21.69553,336.19,0.49,0.4,2025-06-25,1104,N21,VIIRS,n,2.0NRT,310.45,4.36,D
43.46717,21.2287,333.8,0.52,0.41,2025-06-25,1104,N21,VIIRS,n,2.0NRT,304.84,3.89,D
43.22727,22.43679,333.29,0.47,0.4,2025-06-25,1104,N21,VIIRS,l,2.0NRT,306.88,5.52,D
43.30779,21.71017,339.93,0.5,0.41,2025-06-25,1104,N21,VIIRS,n,2.0NRT,311.98,4.63,D
43.30658,21.70422,335.86,0.5,0.41,2025-06-25,1104,N21,VIIRS,l,2.0NRT,310.26,4.72,D
43.31142,21.70886,336.92,0.5,0.41,2025-06-25,1104,N21,VIIRS,n,2.0NRT,310.27,3.14,D
43.54865,22.20376,339.95,0.47,0.4,2025-06-25,1104,N21,VIIRS,n,2.0NRT,309.6,7.78,D
43.90755,21.51271,300.69,0.4,0.44,2025-06-26,0102,N21,VIIRS,n,2.0NRT,289.15,0.32,N
44.59715,20.97616,312.42,0.55,0.43,2025-06-26,0102,N21,VIIRS,n,2.0NRT,292.57,2.09,N
44.01837,21.65246,300.87,0.41,0.45,2025-06-26,0102,N21,VIIRS,n,2.0NRT,288.48,0.33,N
44.01441,21.65095,311.11,0.41,0.45,2025-06-26,0102,N21,VIIRS,n,2.0NRT,288.63,1.22,N
43.90735,21.51019,302.51,0.4,0.44,2025-06-26,0102,N21,VIIRS,n,2.0NRT,290.64,0.88,N
44.60091,20.97778,307.06,0.55,0.43,2025-06-26,0102,N21,VIIRS,n,2.0NRT,292.64,1.92,N
42.3835,21.70112,350.44,0.57,0.52,2025-06-26,1045,N21,VIIRS,n,2.0NRT,313.45,12.25,D
43.13488,21.18069,330.47,0.58,0.52,2025-06-26,1045,N21,VIIRS,n,2.0NRT,302.27,6.45,D
43.13343,21.17493,335.39,0.58,0.52,2025-06-26,1045,N21,VIIRS,n,2.0NRT,302.14,6.67,D
43.13447,21.17458,339.61,0.58,0.52,2025-06-26,1045,N21,VIIRS,n,2.0NRT,302.61,14.26,D
45.97858,19.14096,367,0.41,0.61,2025-06-26,1225,N21,VIIRS,h,2.0NRT,300.42,13.98,D
44.02088,21.67594,335.04,0.53,0.67,2025-06-26,1225,N21,VIIRS,n,2.0NRT,301.31,7.58,D
45.98001,19.14346,367,0.41,0.6,2025-06-26,1225,N21,VIIRS,h,2.0NRT,300.87,13.44,D
44.42435,20.31149,303.3,0.39,0.36,2025-06-27,0041,N21,VIIRS,n,2.0NRT,293.19,0.7,N
44.59988,20.9791,328.94,0.4,0.37,2025-06-27,0041,N21,VIIRS,n,2.0NRT,294.84,2.9,N
44.08053,22.1022,307.83,0.42,0.38,2025-06-27,0041,N21,VIIRS,n,2.0NRT,294.36,1.63,N
43.91011,21.50989,306.45,0.41,0.37,2025-06-27,0041,N21,VIIRS,n,2.0NRT,294.01,0.9,N
44.02301,21.6776,304.96,0.41,0.37,2025-06-27,0041,N21,VIIRS,n,2.0NRT,293.05,0.99,N
45.61414,19.73664,307.96,0.38,0.36,2025-06-27,0041,N21,VIIRS,n,2.0NRT,287.58,0.83,N
