latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
44.42531,20.30845,300.51,0.55,0.68,2025-07-07,0143,N20,VIIRS,n,2.0NRT,290.07,0.92,N
43.08962,21.65564,309.85,0.71,0.75,2025-07-07,0143,N20,VIIRS,n,2.0NRT,288.44,2.78,N
43.0892,21.65254,306.22,0.71,0.75,2025-07-07,0143,N20,VIIRS,n,2.0NRT,288.45,2.71,N
43.03775,20.42056,321.53,0.62,0.72,2025-07-07,0143,N20,VIIRS,n,2.0NRT,288.52,2.97,N
43.10068,21.65067,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,326.05,25.36,D
43.10136,21.6554,340.34,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,307.31,25.36,D
43.08683,21.64954,334.15,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,308.38,8.78,D
42.45865,21.63576,338.08,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,309.58,5.74,D
44.60022,20.97935,342.38,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,300.88,4.74,D
44.75944,20.92508,330.86,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,304.47,1.99,D
44.74487,19.41709,343.21,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,299.56,6.73,D
45.19157,20.66277,344.2,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,306.06,3.88,D
45.18221,20.48479,337.27,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,305.6,3.9,D
44.14921,22.07031,347.63,0.4,0.37,2025-07-07,1128,N20,VIIRS,l,2.0NRT,317.94,11.08,D
44.14987,22.07514,352.08,0.4,0.37,2025-07-07,1128,N20,VIIRS,n,2.0NRT,313.95,11.08,D
44.14588,22.07124,345.54,0.4,0.37,2025-07-07,1128,N20,VIIRS,n,2.0NRT,315.41,11.08,D
44.14655,22.07609,347.09,0.4,0.37,2025-07-07,1128,N20,VIIRS,n,2.0NRT,314.83,11.08,D
44.14323,22.07708,337.83,0.4,0.37,2025-07-07,1128,N20,VIIRS,l,2.0NRT,311.29,4.45,D
44.12254,22.05206,341.46,0.4,0.37,2025-07-07,1128,N20,VIIRS,n,2.0NRT,313.83,7,D
43.89133,20.74833,336.17,0.38,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,308.41,7.69,D
43.88735,20.74453,332.23,0.38,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,306.21,7.59,D
43.88806,20.74927,334.81,0.38,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,307.69,7.69,D
44.06313,22.03463,344.96,0.4,0.37,2025-07-07,1128,N20,VIIRS,n,2.0NRT,313.61,3.7,D
44.22854,20.90579,345.53,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,312.43,5.83,D
44.04063,22.09676,339.08,0.4,0.37,2025-07-07,1128,N20,VIIRS,n,2.0NRT,313.98,0.97,D
44.19186,20.56837,352.34,0.38,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,292.02,15.05,D
44.41439,20.87224,348.84,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,313.39,7.15,D
44.41768,20.8713,351.54,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,316.53,12.73,D
44.7205,22.43691,333.53,0.41,0.37,2025-07-07,1128,N20,VIIRS,n,2.0NRT,307.39,2.99,D
44.71984,22.43189,334.46,0.41,0.37,2025-07-07,1128,N20,VIIRS,n,2.0NRT,308.55,2.99,D
43.76279,20.35171,334.85,0.38,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,303.6,3.6,D
43.76351,20.35642,332.35,0.38,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,301.99,3.6,D
43.93554,22.09703,337.14,0.4,0.37,2025-07-07,1128,N20,VIIRS,l,2.0NRT,310.89,4.68,D
43.93221,22.09794,349.26,0.4,0.37,2025-07-07,1128,N20,VIIRS,n,2.0NRT,314.67,4.68,D
43.60621,21.26241,346.21,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,310.5,3.64,D
43.60293,21.26335,343.85,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,313.99,3.64,D
43.56416,21.3728,340.49,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,312.62,4.48,D
43.5616,21.376,344.14,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,315.7,3.63,D
43.51227,21.29584,345.26,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,318.35,15.28,D
43.32354,21.78222,346.18,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,313.75,5.76,D
43.32422,21.787,347.42,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,312.51,5.76,D
43.32024,21.7831,347.23,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,320.22,34.56,D
43.18222,21.22856,344.41,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,319.23,121.05,D
43.17895,21.22948,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,335.29,37.08,D
43.17964,21.23418,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,326.87,37.08,D
43.18034,21.23887,341.95,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,314.04,28.11,D
43.17567,21.23041,350.85,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,330.95,37.08,D
43.17637,21.2351,350.33,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,316.82,37.08,D
43.1717,21.22664,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,329.76,37.82,D
43.1724,21.23133,353.19,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,315.31,6.21,D
43.17309,21.23602,336.99,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,308.96,6.21,D
43.13108,21.09107,347.49,0.38,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,316.88,42.62,D
43.12781,21.092,367,0.38,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,335.4,42.62,D
43.11452,21.00313,340.73,0.38,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,305.31,5.56,D
43.13771,21.25068,344.63,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,318.86,8.94,D
43.12041,21.64522,343.53,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,315.59,39.26,D
43.11644,21.6414,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,326.5,40.96,D
43.11782,21.65089,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,329.63,52.35,D
43.11713,21.64614,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,h,2.0NRT,342.76,52.35,D
43.11316,21.64232,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,333.07,40.96,D
43.11384,21.64705,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,330.12,52.35,D
43.11453,21.65181,351.39,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,320,52.35,D
43.10987,21.64323,347.05,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,317.34,28.43,D
43.11055,21.64796,354.53,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,321.93,48.32,D
43.11192,21.65747,334.31,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,305.07,20.05,D
43.11124,21.65272,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,h,2.0NRT,337.17,48.32,D
43.10795,21.65362,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,h,2.0NRT,330.22,48.32,D
43.10397,21.64977,367,0.39,0.36,2025-07-07,1128,N20,VIIRS,l,2.0NRT,326.08,25.36,D
44.2281,20.99568,346.27,0.39,0.36,2025-07-07,1128,N20,VIIRS,n,2.0NRT,310.13,4.08,D
46.01761,19.77052,333.84,0.38,0.36,2025-07-07,1130,N20,VIIRS,l,2.0NRT,304.99,3.71,D
44.8871,19.95182,297,0.41,0.6,2025-07-07,2344,N20,VIIRS,n,2.0NRT,285.24,0.69,N
44.88692,19.95706,302.34,0.41,0.6,2025-07-07,2344,N20,VIIRS,n,2.0NRT,285.55,0.69,N
44.74571,21.54611,297.96,0.34,0.56,2025-07-07,2344,N20,VIIRS,n,2.0NRT,286.82,0.48,N
44.42675,20.31458,308.98,0.39,0.59,2025-07-07,2344,N20,VIIRS,n,2.0NRT,288.53,1.59,N
44.42667,20.3137,312.21,0.39,0.59,2025-07-07,2344,N20,VIIRS,n,2.0NRT,288.56,1.61,N
43.10032,21.63317,305.99,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.87,0.97,N
43.37042,20.94798,305.27,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289,0.65,N
43.21425,21.33902,301.75,0.34,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.32,0.56,N
43.19004,21.18105,309.59,0.34,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.63,0.61,N
43.1391,21.72603,335.17,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.12,1.8,N
43.13887,21.72993,301.73,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.32,1.8,N
43.13603,21.69073,308.48,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.36,0.7,N
43.13581,21.6945,300.45,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.46,0.84,N
43.11845,21.73122,300.89,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.4,0.43,N
43.11578,21.68829,301.55,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.55,0.66,N
43.11556,21.69217,301.03,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.04,0.79,N
43.14204,21.09681,367,0.35,0.57,2025-07-07,2346,N20,VIIRS,h,2.0NRT,291.21,6.77,N
43.11052,21.69122,306.6,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.77,0.71,N
43.1103,21.6951,304.95,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.54,0.71,N
43.13718,21.08918,344.07,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.92,5.15,N
43.13679,21.09694,367,0.35,0.57,2025-07-07,2346,N20,VIIRS,h,2.0NRT,293,6.77,N
43.1366,21.10059,346.13,0.35,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,292.44,6.77,N
43.13697,21.09319,316.9,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.1,5.15,N
43.10865,21.63289,298.57,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.94,0.35,N
43.10842,21.63692,310.29,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.81,1,N
43.10821,21.64092,314.05,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.76,1,N
43.13155,21.09657,367,0.35,0.57,2025-07-07,2346,N20,VIIRS,h,2.0NRT,294.32,14.26,N
43.13137,21.10036,353.2,0.35,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,296.19,14.26,N
43.1036,21.63173,326.39,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.46,1.97,N
43.13197,21.08837,310.46,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,286.94,2.18,N
43.13176,21.09258,301.46,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,286.15,2.18,N
43.11846,21.35304,300.21,0.34,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.45,0.39,N
43.12677,21.08723,322.84,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.76,2.18,N
43.12656,21.09142,323.09,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.33,2.18,N
43.09832,21.63472,309.09,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.1,1.89,N
43.09305,21.63781,311.39,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.78,1.09,N
43.09109,21.67382,310.89,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.46,0.7,N
43.09074,21.58556,330.75,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.06,1.95,N
43.10381,21.33562,298.79,0.34,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.17,0.35,N
43.09135,21.57423,305.8,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.34,0.96,N
43.09115,21.57798,304.62,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.18,1.73,N
43.09054,21.58943,309.23,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.12,1.95,N
43.08926,21.61318,317.62,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.39,2.02,N
43.08905,21.61705,317.26,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.14,1.53,N
43.08777,21.64099,307.55,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.45,0.93,N
43.13139,21.09511,338.16,0.35,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.31,3.87,N
43.13118,21.09898,355.8,0.35,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,297.49,11.28,N
43.13186,21.08671,309.39,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,286.53,1.34,N
43.13162,21.091,296.4,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,286.36,3.87,N
43.13097,21.10264,307.57,0.35,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.15,11.28,N
43.10007,21.63725,299.38,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.24,0.62,N
43.12643,21.08981,326.04,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.88,3.87,N
43.12666,21.08572,304.33,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,286.85,1.34,N
43.12621,21.09403,299.9,0.35,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,286.6,3.87,N
43.09503,21.63621,307.03,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.52,0.62,N
43.09478,21.64035,300.25,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.52,0.62,N
43.09357,21.66058,304.87,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.56,0.67,N
43.09287,21.67209,305.91,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.72,0.79,N
43.09264,21.67593,299.46,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.9,0.8,N
43.09279,21.58798,343.21,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.92,2.09,N
43.08973,21.63937,304.64,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.39,0.64,N
43.08948,21.64358,299.65,0.32,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.91,0.81,N
43.08608,21.61475,327.78,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,289.26,1.53,N
43.10213,21.33789,301.06,0.34,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.27,0.39,N
43.08838,21.57585,309.97,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.82,1.3,N
43.0877,21.58727,299.09,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.46,2.09,N
43.08724,21.59517,304.88,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.26,0.91,N
43.08631,21.61088,299.47,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.5,1.53,N
43.08585,21.61863,299.42,0.33,0.55,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.9,1.53,N
43.11545,21.00147,304.08,0.35,0.57,2025-07-07,2346,N20,VIIRS,n,2.0NRT,286.23,1.01,N
43.09723,21.33276,317.2,0.34,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.74,1.45,N
43.00053,21.29776,316.1,0.34,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.5,1.44,N
42.99894,21.29658,314.92,0.34,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.25,1.2,N
42.89527,21.29448,310.28,0.34,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,287.26,0.94,N
42.8987,21.29797,311.93,0.34,0.56,2025-07-07,2346,N20,VIIRS,n,2.0NRT,288.99,0.9,N
42.37245,21.68314,323.95,0.32,0.54,2025-07-07,2346,N20,VIIRS,n,2.0NRT,292.49,2.25,N
43.10592,21.6293,300.36,0.42,0.61,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.68,0.72,N
44.88648,19.96163,300.05,0.63,0.54,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.12,4.57,N
44.88383,19.95167,337.43,0.63,0.54,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.58,7.7,N
44.59835,20.97739,326.06,0.36,0.57,2025-07-08,0126,N20,VIIRS,n,2.0NRT,289.1,2.3,N
44.8818,19.95913,298.48,0.63,0.54,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.05,4.57,N
44.88687,19.9543,337.48,0.63,0.54,2025-07-08,0126,N20,VIIRS,n,2.0NRT,291.01,11.93,N
44.88487,19.9618,297.94,0.63,0.54,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.1,11.93,N
44.59835,20.97455,313.99,0.36,0.57,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.13,2.34,N
44.59718,20.97876,303.29,0.36,0.57,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.4,1.95,N
44.08246,22.10643,298.37,0.42,0.61,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.75,0.63,N
44.46388,20.21291,298.15,0.33,0.55,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.58,0.31,N
44.46449,20.21375,297.96,0.33,0.55,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.8,0.53,N
44.427,20.31136,304.22,0.34,0.56,2025-07-08,0126,N20,VIIRS,n,2.0NRT,288.04,0.53,N
43.12309,21.7319,317.36,0.43,0.62,2025-07-08,0126,N20,VIIRS,n,2.0NRT,286.9,1.48,N
43.12409,21.73498,311.52,0.43,0.62,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.49,1.56,N
43.112,21.6923,300.02,0.43,0.62,2025-07-08,0126,N20,VIIRS,n,2.0NRT,288.35,1.01,N
44.88851,19.95415,337.67,0.63,0.54,2025-07-08,0126,N20,VIIRS,n,2.0NRT,288.76,7.7,N
43.10446,21.6343,300.79,0.42,0.61,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.96,1.13,N
43.0926,21.67484,299.3,0.43,0.62,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.54,0.57,N
43.09901,21.63205,308.66,0.42,0.61,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.35,1.17,N
43.09071,21.63951,298.71,0.42,0.61,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.75,0.75,N
43.09336,21.58879,297.87,0.42,0.61,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.07,0.33,N
43.08591,21.61418,297.85,0.42,0.61,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.45,0.5,N
43.08439,21.61935,299.97,0.42,0.61,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.78,0.5,N
43.08808,21.58597,320.01,0.42,0.61,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.09,1.96,N
43.18805,21.18128,305.52,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,286.53,0.86,N
43.14008,21.09598,310,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,288.08,2.72,N
43.13852,21.10146,308.17,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,288.94,2.72,N
43.13369,21.09754,348.02,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,288.97,2.72,N
43.13208,21.10316,341.38,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,290.47,7.94,N
43.13521,21.09225,304.77,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,286.42,2.72,N
43.13132,21.08511,304.22,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,286.43,2.16,N
43.12996,21.08984,298.63,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,286.95,2.56,N
43.12857,21.09468,313.43,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,286.09,2.56,N
43.12712,21.09974,306.23,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,286.66,1.31,N
43.12457,21.08793,337.55,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,289.71,2.56,N
43.12611,21.0826,318.34,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,286.81,2.16,N
43.11364,21.00241,299.1,0.4,0.6,2025-07-08,0126,N20,VIIRS,n,2.0NRT,285.65,0.54,N
42.89564,21.29529,298.03,0.41,0.61,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.39,0.37,N
42.89593,21.29633,298.14,0.41,0.61,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.53,0.83,N
43.03872,20.42453,303.45,0.37,0.58,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.85,0.99,N
43.03439,20.42291,303.4,0.37,0.58,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.75,1.21,N
43.25275,19.5424,300.76,0.33,0.56,2025-07-08,0126,N20,VIIRS,n,2.0NRT,287.04,0.86,N
42.35724,21.68517,345.08,0.45,0.39,2025-07-08,1110,N20,VIIRS,n,2.0NRT,309.38,18.8,D
42.36074,21.68405,342.92,0.45,0.39,2025-07-08,1110,N20,VIIRS,n,2.0NRT,301.88,18.8,D
43.06845,21.84238,351.31,0.44,0.38,2025-07-08,1110,N20,VIIRS,n,2.0NRT,309.31,25.79,D
43.06746,21.83711,348.7,0.44,0.38,2025-07-08,1110,N20,VIIRS,n,2.0NRT,310.2,14.45,D
43.08598,21.89722,356.08,0.44,0.38,2025-07-08,1110,N20,VIIRS,n,2.0NRT,310.68,17.15,D
43.08501,21.89206,344.01,0.44,0.38,2025-07-08,1110,N20,VIIRS,n,2.0NRT,305.72,17.15,D
43.08941,21.89607,353.19,0.44,0.38,2025-07-08,1110,N20,VIIRS,n,2.0NRT,307.92,7.91,D
43.09284,21.89487,342.64,0.44,0.38,2025-07-08,1110,N20,VIIRS,n,2.0NRT,305.27,7.91,D
43.28709,21.81051,347.09,0.44,0.38,2025-07-08,1110,N20,VIIRS,n,2.0NRT,314.77,44.63,D
43.28612,21.80528,343.89,0.44,0.38,2025-07-08,1110,N20,VIIRS,l,2.0NRT,314.32,44.63,D
43.2915,21.81456,345.76,0.44,0.38,2025-07-08,1110,N20,VIIRS,n,2.0NRT,308.66,124.48,D
43.28955,21.8041,353.51,0.44,0.38,2025-07-08,1110,N20,VIIRS,n,2.0NRT,314.04,44.63,D
43.29395,21.80811,367,0.44,0.38,2025-07-08,1110,N20,VIIRS,h,2.0NRT,360.28,587.88,D
43.93625,22.0254,336.33,0.42,0.38,2025-07-08,1110,N20,VIIRS,n,2.0NRT,305.1,5.79,D
44.5979,20.97836,337.72,0.44,0.39,2025-07-08,1110,N20,VIIRS,n,2.0NRT,309.63,3.77,D
43.1403,21.46948,295.9,0.58,0.7,2025-07-08,2326,N20,VIIRS,n,2.0NRT,281.51,1.42,N
43.14019,21.47718,298.84,0.58,0.7,2025-07-08,2326,N20,VIIRS,n,2.0NRT,284.83,3.57,N
43.0818,21.6508,297.17,0.5,0.49,2025-07-09,0107,N20,VIIRS,n,2.0NRT,286.63,2.72,N
43.08321,21.64496,297.42,0.5,0.49,2025-07-09,0107,N20,VIIRS,n,2.0NRT,285.25,1.62,N
44.42505,20.31244,305.21,0.4,0.37,2025-07-11,0028,N20,VIIRS,n,2.0NRT,286.24,0.99,N
44.59805,20.98072,316.55,0.39,0.36,2025-07-11,0028,N20,VIIRS,n,2.0NRT,285.08,4.09,N
44.59875,20.97584,327.87,0.39,0.36,2025-07-11,0028,N20,VIIRS,n,2.0NRT,285.01,4.09,N
44.61007,20.96888,297.47,0.39,0.36,2025-07-11,0028,N20,VIIRS,n,2.0NRT,286.18,0.4,N
45.20853,19.70672,297.23,0.42,0.37,2025-07-11,0028,N20,VIIRS,n,2.0NRT,285.3,0.43,N
43.90886,21.51179,298.43,0.39,0.36,2025-07-11,0028,N20,VIIRS,n,2.0NRT,284.77,0.63,N
44.08056,22.1035,301.23,0.38,0.36,2025-07-11,0028,N20,VIIRS,n,2.0NRT,285.68,0.85,N
44.01043,19.89006,304.68,0.4,0.37,2025-07-11,0030,N20,VIIRS,n,2.0NRT,283.42,0.95,N
